Lipids,contrast,estimate_log2,SE,df,t_ratio,p_adj,raw_p,label1,label2,adj_method,Direction,p_adj_BH_global
PE(O-18:0/22:6),F 4s2M - M 4s2M,-0.29584224949196064,1.109869010187505,15,-0.266556005056831,0.7934405078732358,0.7934405078732358,F 4s2M,M 4s2M,BH,M 4s2M > F 4s2M,0.9997606962792618
PA(36:4),(F 4s2-) - (M 4s2-),0.09479812902481147,0.46427718930936923,15,0.20418433472001382,0.9298687408357513,0.840953957637605,(F 4s2-),(M 4s2-),BH,(F 4s2-) > (M 4s2-),0.9997606962792618
PA(36:4),(F 4s2-) - F 4s2M,-0.10069093345260696,0.3743122366867735,15,-0.269002516038143,0.9298687408357513,0.7915925798937818,(F 4s2-),F 4s2M,BH,F 4s2M > (F 4s2-),0.9997606962792618
PA(36:4),(F 4s2-) - M 4s2M,0.04155275578007751,0.46427718930936923,15,0.0894998865696781,0.9298687408357513,0.9298687408357513,(F 4s2-),M 4s2M,BH,(F 4s2-) > M 4s2M,0.9997606962792618
PA(36:4),(M 4s2-) - F 4s2M,-0.19548906247741843,0.47574255006112104,15,-0.410913554930714,0.9298687408357513,0.686946178797859,(M 4s2-),F 4s2M,BH,F 4s2M > (M 4s2-),0.9997606962792618
PA(36:4),(M 4s2-) - M 4s2M,-0.05324537324473395,0.5493401786854945,15,-0.09692604930544818,0.9298687408357513,0.9240683314539748,(M 4s2-),M 4s2M,BH,M 4s2M > (M 4s2-),0.9997606962792618
PA(36:4),F 4s2M - M 4s2M,0.14224368923268446,0.47574255006112104,15,0.2989929936147391,0.9298687408357513,0.7690479334909923,F 4s2M,M 4s2M,BH,F 4s2M > M 4s2M,0.9997606962792618
TG(48:2),(F 4s2-) - (M 4s2-),-0.10884192710083601,0.7164316700391502,15,-0.15192227207779385,0.9162443918601115,0.881272765101559,(F 4s2-),(M 4s2-),BH,(M 4s2-) > (F 4s2-),0.9997606962792618
TG(48:2),(F 4s2-) - F 4s2M,-0.820426817467874,0.577605678289961,15,-1.4203925762932261,0.695534592527528,0.17594529202555279,(F 4s2-),F 4s2M,BH,F 4s2M > (F 4s2-),0.9997606962792618
TG(48:2),(F 4s2-) - M 4s2M,0.07662381296398929,0.7164316700391503,15,0.10695201813147384,0.9162443918601115,0.9162443918601115,(F 4s2-),M 4s2M,BH,(F 4s2-) > M 4s2M,0.9997606962792618
TG(48:2),(M 4s2-) - F 4s2M,-0.7115848903670381,0.7341240050065384,15,-0.9692979462791173,0.695534592527528,0.347767296263764,(M 4s2-),F 4s2M,BH,F 4s2M > (M 4s2-),0.9997606962792618
TG(48:2),(M 4s2-) - M 4s2M,0.1854657400648253,0.8476933838181824,15,0.21878870781018736,0.9162443918601115,0.8297636539574935,(M 4s2-),M 4s2M,BH,(M 4s2-) > M 4s2M,0.9997606962792618
TG(48:2),F 4s2M - M 4s2M,0.8970506304318633,0.7341240050065385,15,1.2219333849788412,0.695534592527528,0.24058865937512935,F 4s2M,M 4s2M,BH,F 4s2M > M 4s2M,0.9997606962792618
PC(16:0_18:0),(F 4s2-) - (M 4s2-),-0.7696822765211531,1.346577512139076,15,-0.5715840860126138,0.8403091171580913,0.5760692904372323,(F 4s2-),(M 4s2-),BH,(M 4s2-) > (F 4s2-),0.9997606962792618
PC(16:0_18:0),(F 4s2-) - F 4s2M,-0.4867828753390425,1.085645498092785,15,-0.4483810564260632,0.8403091171580913,0.6602871126409707,(F 4s2-),F 4s2M,BH,F 4s2M > (F 4s2-),0.9997606962792618
PC(16:0_18:0),(F 4s2-) - M 4s2M,-1.2502130719366142,1.346577512139076,15,-0.9284375096615239,0.8403091171580913,0.3678807822216229,(F 4s2-),M 4s2M,BH,M 4s2M > (F 4s2-),0.9997606962792618
PC(16:0_18:0),(M 4s2-) - F 4s2M,0.2828994011821106,1.3798313469437475,15,0.20502462261689997,0.8403091171580913,0.8403091171580913,(M 4s2-),F 4s2M,BH,(M 4s2-) > F 4s2M,0.9997606962792618
PC(16:0_18:0),(M 4s2-) - M 4s2M,-0.4805307954154612,1.593291999188513,15,-0.30159618931131427,0.8403091171580913,0.7671008288441981,(M 4s2-),M 4s2M,BH,M 4s2M > (M 4s2-),0.9997606962792618
PC(16:0_18:0),F 4s2M - M 4s2M,-0.7634301965975718,1.3798313469437475,15,-0.5532779047878053,0.8403091171580913,0.5882253717432888,F 4s2M,M 4s2M,BH,M 4s2M > F 4s2M,0.9997606962792618
AC(18:1),(F 4s2-) - (M 4s2-),0.02175318253950026,0.254967870094259,15,0.08531734814844841,0.9331374594927335,0.9331374594927335,(F 4s2-),(M 4s2-),BH,(F 4s2-) > (M 4s2-),0.9997606962792618
AC(18:1),(F 4s2-) - F 4s2M,-0.06160963775174189,0.2055616686234618,15,-0.2997136487765894,0.9331374594927335,0.7685087457106972,(F 4s2-),F 4s2M,BH,F 4s2M > (F 4s2-),0.9997606962792618
AC(18:1),(F 4s2-) - M 4s2M,0.09916644944759813,0.25496787009425903,15,0.3889370429730511,0.9331374594927335,0.7027881274708528,(F 4s2-),M 4s2M,BH,(F 4s2-) > M 4s2M,0.9997606962792618
AC(18:1),(M 4s2-) - F 4s2M,-0.08336282029124216,0.2612643211757455,15,-0.31907464408493125,0.9331374594927335,0.7540700889599052,(M 4s2-),F 4s2M,BH,F 4s2M > (M 4s2-),0.9997606962792618
AC(18:1),(M 4s2-) - M 4s2M,0.07741326690809787,0.30168205232092293,15,0.25660547690038676,0.9331374594927335,0.8009695346941237,(M 4s2-),M 4s2M,BH,(M 4s2-) > M 4s2M,0.9997606962792618
AC(18:1),F 4s2M - M 4s2M,0.16077608719934003,0.26126432117574544,15,0.6153771264128726,0.9331374594927335,0.547529434041611,F 4s2M,M 4s2M,BH,F 4s2M > M 4s2M,0.9997606962792618
PE(P-18:1/20:4),(F 4s2-) - (M 4s2-),-0.5311885657940691,0.3318692729220093,15,-1.6005958042367505,0.390937613265415,0.13031253775513832,(F 4s2-),(M 4s2-),BH,(M 4s2-) > (F 4s2-),0.9997606962792618
PE(P-18:1/20:4),(F 4s2-) - F 4s2M,-0.18264163430950558,0.2675615617037676,15,-0.6826153695115533,0.6063073849475192,0.5052561541229327,(F 4s2-),F 4s2M,BH,F 4s2M > (F 4s2-),0.9997606962792618
PE(P-18:1/20:4),(F 4s2-) - M 4s2M,-0.6064978356631323,0.33186927292200935,15,-1.82752030738821,0.390937613265415,0.08758173665263633,(F 4s2-),M 4s2M,BH,M 4s2M > (F 4s2-),0.9997606962792618
PE(P-18:1/20:4),(M 4s2-) - F 4s2M,0.3485469314845636,0.34006481003666383,15,1.0249426615090966,0.4824543561015165,0.321636237401011,(M 4s2-),F 4s2M,BH,(M 4s2-) > F 4s2M,0.9997606962792618
PE(P-18:1/20:4),(M 4s2-) - M 4s2M,-0.07530926986906313,0.3926730192331736,15,-0.1917862093406108,0.8504817651325906,0.8504817651325906,(M 4s2-),M 4s2M,BH,M 4s2M > (M 4s2-),0.9997606962792618
PE(P-18:1/20:4),F 4s2M - M 4s2M,-0.4238562013536267,0.34006481003666383,15,-1.2463983006884158,0.46346514462802724,0.23173257231401362,F 4s2M,M 4s2M,BH,M 4s2M > F 4s2M,0.9997606962792618
TG(48:0),(F 4s2-) - (M 4s2-),0.2866300811830489,0.17292741353276056,15,1.6575167310227983,0.366684055106729,0.11817615097920132,(F 4s2-),(M 4s2-),BH,(F 4s2-) > (M 4s2-),0.9997606962792618
TG(48:0),(F 4s2-) - F 4s2M,0.10232795917763517,0.13941853796477266,15,0.7339623601811884,0.569146648576738,0.47428887381394835,(F 4s2-),F 4s2M,BH,(F 4s2-) > F 4s2M,0.9997606962792618
TG(48:0),(F 4s2-) - M 4s2M,-0.04851688621601313,0.1729274135327606,15,-0.28056214584405237,0.7828788561184566,0.7828788561184566,(F 4s2-),M 4s2M,BH,M 4s2M > (F 4s2-),0.9997606962792618
TG(48:0),(M 4s2-) - F 4s2M,-0.1843021220054137,0.17719786925549333,15,-1.0400922018970618,0.569146648576738,0.31477258252957413,(M 4s2-),F 4s2M,BH,F 4s2M > (M 4s2-),0.9997606962792618
TG(48:0),(M 4s2-) - M 4s2M,-0.335146967399062,0.20461047502897436,15,-1.6379756087834834,0.366684055106729,0.12222801836890967,(M 4s2-),M 4s2M,BH,M 4s2M > (M 4s2-),0.9997606962792618
TG(48:0),F 4s2M - M 4s2M,-0.15084484539364829,0.17719786925549333,15,-0.8512791154173087,0.569146648576738,0.40799941773533066,F 4s2M,M 4s2M,BH,M 4s2M > F 4s2M,0.9997606962792618
PE(18:0_22:5),(F 4s2-) - (M 4s2-),0.00935548147907364,0.24670269493669503,15,0.037922088696575845,0.9702499029880072,0.9702499029880072,(F 4s2-),(M 4s2-),BH,(F 4s2-) > (M 4s2-),0.9997606962792618
PE(18:0_22:5),(F 4s2-) - F 4s2M,-0.01748530884070097,0.19889807137795032,15,-0.08791090189846544,0.9702499029880072,0.9311104066536696,(F 4s2-),F 4s2M,BH,F 4s2M > (F 4s2-),0.9997606962792618
PE(18:0_22:5),(F 4s2-) - M 4s2M,0.03450708473884805,0.24670269493669506,15,0.139873156828314,0.9702499029880072,0.8906210664630028,(F 4s2-),M 4s2M,BH,(F 4s2-) > M 4s2M,0.9997606962792618
PE(18:0_22:5),(M 4s2-) - F 4s2M,-0.02684079031977461,0.25279503688458643,15,-0.10617609685125572,0.9702499029880072,0.916849587101688,(M 4s2-),F 4s2M,BH,F 4s2M > (M 4s2-),0.9997606962792618
PE(18:0_22:5),(M 4s2-) - M 4s2M,0.02515160325977441,0.2919025651902347,15,0.08616437900565536,0.9702499029880072,0.9324753893423012,(M 4s2-),M 4s2M,BH,(M 4s2-) > M 4s2M,0.9997606962792618
PE(18:0_22:5),F 4s2M - M 4s2M,0.05199239357954902,0.25279503688458643,15,0.20567015167819985,0.9702499029880072,0.839813815658907,F 4s2M,M 4s2M,BH,F 4s2M > M 4s2M,0.9997606962792618
LPC(18:1),(F 4s2-) - (M 4s2-),-0.10930344249881843,0.1244635018201298,15,-0.8781967476439788,0.5905301903654375,0.39368679357695835,(F 4s2-),(M 4s2-),BH,(M 4s2-) > (F 4s2-),0.9997606962792618
LPC(18:1),(F 4s2-) - F 4s2M,-0.04810855542209837,0.10034568319297124,15,-0.47942825133376693,0.6385489477217607,0.6385489477217607,(F 4s2-),F 4s2M,BH,F 4s2M > (F 4s2-),0.9997606962792618
LPC(18:1),(F 4s2-) - M 4s2M,0.17237006948716013,0.12446350182012982,15,1.3849045460432503,0.37267057643153473,0.18633528821576736,(F 4s2-),M 4s2M,BH,(F 4s2-) > M 4s2M,0.9997606962792618
LPC(18:1),(M 4s2-) - F 4s2M,0.06119488707672006,0.12753713753097928,15,0.4798201391485329,0.6385489477217607,0.6382766833736042,(M 4s2-),F 4s2M,BH,(M 4s2-) > F 4s2M,0.9997606962792618
LPC(18:1),(M 4s2-) - M 4s2M,0.28167351198597856,0.14726720137037044,15,1.9126696872413718,0.31312969687024905,0.07507819623239224,(M 4s2-),M 4s2M,BH,(M 4s2-) > M 4s2M,0.9997606962792618
LPC(18:1),F 4s2M - M 4s2M,0.22047862490925849,0.1275371375309793,15,1.7287405784507535,0.31312969687024905,0.10437656562341635,F 4s2M,M 4s2M,BH,F 4s2M > M 4s2M,0.9997606962792618
PI(38:6),(F 4s2-) - (M 4s2-),-0.019533791710854648,0.44000961144826667,15,-0.044394011409342356,0.9651759396585967,0.9651759396585967,(F 4s2-),(M 4s2-),BH,(M 4s2-) > (F 4s2-),0.9997606962792618
PI(38:6),(F 4s2-) - F 4s2M,-0.142998601153575,0.35474708992246223,15,-0.403100138706791,0.9455369743448558,0.6925616728371885,(F 4s2-),F 4s2M,BH,F 4s2M > (F 4s2-),0.9997606962792618
PI(38:6),(F 4s2-) - M 4s2M,0.20572858749157424,0.4400096114482668,15,0.46755475821182685,0.9455369743448558,0.6468233996649179,(F 4s2-),M 4s2M,BH,(F 4s2-) > M 4s2M,0.9997606962792618
PI(38:6),(M 4s2-) - F 4s2M,-0.12346480944272036,0.4508756825059402,15,-0.2738333741054969,0.9455369743448558,0.7879474786207132,(M 4s2-),F 4s2M,BH,F 4s2M > (M 4s2-),0.9997606962792618
PI(38:6),(M 4s2-) - M 4s2M,0.22526237920242892,0.5206263933317217,15,0.43267568084836033,0.9455369743448558,0.6714067349827275,(M 4s2-),M 4s2M,BH,(M 4s2-) > M 4s2M,0.9997606962792618
PI(38:6),F 4s2M - M 4s2M,0.3487271886451493,0.4508756825059402,15,0.7734442157247079,0.9455369743448558,0.45127726789666744,F 4s2M,M 4s2M,BH,F 4s2M > M 4s2M,0.9997606962792618
PS(36:2),(F 4s2-) - (M 4s2-),-0.6560447604526349,0.7347847508391094,15,-0.892839378747919,0.5790650519379206,0.3860433679586137,(F 4s2-),(M 4s2-),BH,(M 4s2-) > (F 4s2-),0.9997606962792618
PS(36:2),(F 4s2-) - F 4s2M,0.18968146529341434,0.592402405078423,15,0.3201902349945795,0.9038891372824154,0.7532409477353462,(F 4s2-),F 4s2M,BH,(F 4s2-) > F 4s2M,0.9997606962792618
PS(36:2),(F 4s2-) - M 4s2M,-0.7194438936499683,0.7347847508391095,15,-0.9791219712009234,0.5790650519379206,0.3430483979845398,(F 4s2-),M 4s2M,BH,M 4s2M > (F 4s2-),0.9997606962792618
PS(36:2),(M 4s2-) - F 4s2M,0.8457262257460492,0.7529303165426245,15,1.1232463445349545,0.5790650519379206,0.27898959897564046,(M 4s2-),F 4s2M,BH,(M 4s2-) > F 4s2M,0.9997606962792618
PS(36:2),(M 4s2-) - M 4s2M,-0.06339913319733337,0.8694090418738287,15,-0.07292210012066339,0.9428316106415485,0.9428316106415485,(M 4s2-),M 4s2M,BH,M 4s2M > (M 4s2-),0.9997606962792618
PS(36:2),F 4s2M - M 4s2M,-0.9091253589433825,0.7529303165426247,15,-1.20744953280403,0.5790650519379206,0.24595427969798456,F 4s2M,M 4s2M,BH,M 4s2M > F 4s2M,0.9997606962792618
PC(36:3),(F 4s2-) - (M 4s2-),-1.1024103713189117,0.9352175189190598,15,-1.1787742947684472,0.5003214421085942,0.2568491801228871,(F 4s2-),(M 4s2-),BH,(M 4s2-) > (F 4s2-),0.9997606962792618
PC(36:3),(F 4s2-) - F 4s2M,-0.1448698429826509,0.7539964688249736,15,-0.19213597009070313,0.92808411720128,0.8502126404237111,(F 4s2-),F 4s2M,BH,F 4s2M > (F 4s2-),0.9997606962792618
PC(36:3),(F 4s2-) - M 4s2M,-1.2039754103106004,0.9352175189190599,15,-1.287374740052106,0.5003214421085942,0.21747381240619673,(F 4s2-),M 4s2M,BH,M 4s2M > (F 4s2-),0.9997606962792618
PC(36:3),(M 4s2-) - F 4s2M,0.9575405283362609,0.9583127871826496,15,0.9991941474049835,0.5003214421085942,0.33354762807239613,(M 4s2-),F 4s2M,BH,(M 4s2-) > F 4s2M,0.9997606962792618
PC(36:3),(M 4s2-) - M 4s2M,-0.1015650389916885,1.1065642912955265,15,-0.0917841283968957,0.92808411720128,0.92808411720128,(M 4s2-),M 4s2M,BH,M 4s2M > (M 4s2-),0.9997606962792618
PC(36:3),F 4s2M - M 4s2M,-1.0591055673279495,0.9583127871826496,15,-1.1051773298795493,0.5003214421085942,0.28649496079510267,F 4s2M,M 4s2M,BH,M 4s2M > F 4s2M,0.9997606962792618
PE(O-16:0/22:6),(F 4s2-) - (M 4s2-),-0.027132716850228278,0.15965631124668325,15,-0.16994453046272506,0.8673246179095779,0.8673246179095779,(F 4s2-),(M 4s2-),BH,(M 4s2-) > (F 4s2-),0.9997606962792618
PE(O-16:0/22:6),(F 4s2-) - F 4s2M,-0.0860026512809668,0.1287190332413337,15,-0.6681424581531894,0.7712894822333676,0.5141929881555783,(F 4s2-),F 4s2M,BH,F 4s2M > (F 4s2-),0.9997606962792618
PE(O-16:0/22:6),(F 4s2-) - M 4s2M,-0.2542610410026752,0.15965631124668328,15,-1.592552395938919,0.6400477837205893,0.13211078912441676,(F 4s2-),M 4s2M,BH,M 4s2M > (F 4s2-),0.9997606962792618
PE(O-16:0/22:6),(M 4s2-) - F 4s2M,-0.05886993443073853,0.16359903608194853,15,-0.3598427951693428,0.8673246179095779,0.7239807820244609,(M 4s2-),F 4s2M,BH,F 4s2M > (M 4s2-),0.9997606962792618
PE(O-16:0/22:6),(M 4s2-) - M 4s2M,-0.22712832415244694,0.18890789504215252,15,-1.2023230903174587,0.6400477837205893,0.2478754088418041,(M 4s2-),M 4s2M,BH,M 4s2M > (M 4s2-),0.9997606962792618
PE(O-16:0/22:6),F 4s2M - M 4s2M,-0.1682583897217084,0.1635990360819485,15,-1.0284803245260319,0.6400477837205893,0.3200238918602947,F 4s2M,M 4s2M,BH,M 4s2M > F 4s2M,0.9997606962792618
PI(34:1),(F 4s2-) - (M 4s2-),-0.03263716308168195,0.34060107787548044,15,-0.09582225424904173,0.9249302077268036,0.9249302077268036,(F 4s2-),(M 4s2-),BH,(M 4s2-) > (F 4s2-),0.9997606962792618
PI(34:1),(F 4s2-) - F 4s2M,-0.16548295152016693,0.274601367918043,15,-0.6026297420687163,0.9249302077268036,0.5557568896357671,(F 4s2-),F 4s2M,BH,F 4s2M > (F 4s2-),0.9997606962792618
PI(34:1),(F 4s2-) - M 4s2M,0.0865758530870742,0.34060107787548044,15,0.2541854935606671,0.9249302077268036,0.8028037237281671,(F 4s2-),M 4s2M,BH,(F 4s2-) > M 4s2M,0.9997606962792618
PI(34:1),(M 4s2-) - F 4s2M,-0.13284578843848496,0.3490122475822819,15,-0.38063360056487905,0.9249302077268036,0.7088114794658535,(M 4s2-),F 4s2M,BH,F 4s2M > (M 4s2-),0.9997606962792618
PI(34:1),(M 4s2-) - M 4s2M,0.11921301616875615,0.4030046301842135,15,0.29581053724932105,0.9249302077268036,0.7714304887925052,(M 4s2-),M 4s2M,BH,(M 4s2-) > M 4s2M,0.9997606962792618
PI(34:1),F 4s2M - M 4s2M,0.2520588046072411,0.3490122475822819,15,0.7222061871849257,0.9249302077268036,0.4812761302443078,F 4s2M,M 4s2M,BH,F 4s2M > M 4s2M,0.9997606962792618
HexCer(d18:2/24:0),(F 4s2-) - (M 4s2-),0.41756442042104314,0.48254629839466173,15,0.8653354544635391,0.8009663273077172,0.4004831636538586,(F 4s2-),(M 4s2-),BH,(F 4s2-) > (M 4s2-),0.9997606962792618
HexCer(d18:2/24:0),(F 4s2-) - F 4s2M,-0.12281432052598001,0.3890412633145146,15,-0.31568456127157035,0.9757462384484006,0.75659161723702,(F 4s2-),F 4s2M,BH,F 4s2M > (F 4s2-),0.9997606962792618
HexCer(d18:2/24:0),(F 4s2-) - M 4s2M,-0.11610109950796962,0.4825462983946618,15,-0.24060095351309405,0.9757462384484006,0.8131218653736672,(F 4s2-),M 4s2M,BH,M 4s2M > (F 4s2-),0.9997606962792618
HexCer(d18:2/24:0),(M 4s2-) - F 4s2M,-0.5403787409470231,0.4944628161946148,15,-1.0928602176919535,0.8009663273077172,0.29169666241408543,(M 4s2-),F 4s2M,BH,F 4s2M > (M 4s2-),0.9997606962792618
HexCer(d18:2/24:0),(M 4s2-) - M 4s2M,-0.5336655199290128,0.5709564800684426,15,-0.9346868606606241,0.8009663273077172,0.364753719338632,(M 4s2-),M 4s2M,BH,M 4s2M > (M 4s2-),0.9997606962792618
HexCer(d18:2/24:0),F 4s2M - M 4s2M,0.00671322101801039,0.4944628161946148,15,0.013576796471118558,0.9893465510365216,0.9893465510365216,F 4s2M,M 4s2M,BH,F 4s2M > M 4s2M,0.9997606962792618
PS(40:5),(F 4s2-) - (M 4s2-),0.015892179976726845,0.37379394320752785,15,0.04251588412684262,0.9666482343699294,0.9666482343699294,(F 4s2-),(M 4s2-),BH,(F 4s2-) > (M 4s2-),0.9997606962792618
PS(40:5),(F 4s2-) - F 4s2M,-0.22048616035539362,0.301362311489196,15,-0.7316315011849056,0.8078221736011392,0.47566931465612594,(F 4s2-),F 4s2M,BH,F 4s2M > (F 4s2-),0.9997606962792618
PS(40:5),(F 4s2-) - M 4s2M,0.2061492435795722,0.3737939432075279,15,0.5515050399442121,0.8078221736011392,0.5894095448520134,(F 4s2-),M 4s2M,BH,(F 4s2-) > M 4s2M,0.9997606962792618
PS(40:5),(M 4s2-) - F 4s2M,-0.23637834033212046,0.3830248132661437,15,-0.6171358411912433,0.8078221736011392,0.5463995511921603,(M 4s2-),F 4s2M,BH,F 4s2M > (M 4s2-),0.9997606962792618
PS(40:5),(M 4s2-) - M 4s2M,0.19025706360284536,0.44227895809102835,15,0.4301743506497257,0.8078221736011392,0.673185144667616,(M 4s2-),M 4s2M,BH,(M 4s2-) > M 4s2M,0.9997606962792618
PS(40:5),F 4s2M - M 4s2M,0.4266354039349658,0.3830248132661437,15,1.1138583954834262,0.8078221736011392,0.2828705106065853,F 4s2M,M 4s2M,BH,F 4s2M > M 4s2M,0.9997606962792618
PE(O-38:4),(F 4s2-) - (M 4s2-),-0.042999219696858666,0.2302317884041316,15,-0.18676491198244555,0.9648807198709857,0.8543475221075227,(F 4s2-),(M 4s2-),BH,(M 4s2-) > (F 4s2-),0.9997606962792618
PE(O-38:4),(F 4s2-) - F 4s2M,-0.0083102702061826,0.18561880199658426,15,-0.04477062731142681,0.9648807198709857,0.9648807198709857,(F 4s2-),F 4s2M,BH,F 4s2M > (F 4s2-),0.9997606962792618
PE(O-38:4),(F 4s2-) - M 4s2M,0.052289680189371426,0.23023178840413164,15,0.2271175520627327,0.9648807198709857,0.8233986877869667,(F 4s2-),M 4s2M,BH,(F 4s2-) > M 4s2M,0.9997606962792618
PE(O-38:4),(M 4s2-) - F 4s2M,0.034688949490676066,0.23591738005359647,15,0.1470385500330468,0.9648807198709857,0.88505968399615,(M 4s2-),F 4s2M,BH,(M 4s2-) > F 4s2M,0.9997606962792618
PE(O-38:4),(M 4s2-) - M 4s2M,0.0952888998862301,0.27241392576091034,15,0.3497945254453047,0.9648807198709857,0.7313557123595567,(M 4s2-),M 4s2M,BH,(M 4s2-) > M 4s2M,0.9997606962792618
PE(O-38:4),F 4s2M - M 4s2M,0.06059995039555403,0.23591738005359647,15,0.2568693768207613,0.9648807198709857,0.8007695887554614,F 4s2M,M 4s2M,BH,F 4s2M > M 4s2M,0.9997606962792618
FA(16:0),(F 4s2-) - (M 4s2-),-0.09131005331764774,0.43840530677782497,15,-0.20827770993183223,0.895265071014961,0.8378138025361941,(F 4s2-),(M 4s2-),BH,(M 4s2-) > (F 4s2-),0.9997606962792618
FA(16:0),(F 4s2-) - F 4s2M,0.04732589086798307,0.3534536581464723,15,0.13389560350333415,0.895265071014961,0.895265071014961,(F 4s2-),F 4s2M,BH,(F 4s2-) > F 4s2M,0.9997606962792618
FA(16:0),(F 4s2-) - M 4s2M,-0.17746504371166083,0.43840530677782497,15,-0.4047967507875003,0.895265071014961,0.691340720505377,(F 4s2-),M 4s2M,BH,M 4s2M > (F 4s2-),0.9997606962792618
FA(16:0),(M 4s2-) - F 4s2M,0.1386359441856308,0.44923175940877863,15,0.3086067297826086,0.895265071014961,0.7618652668292767,(M 4s2-),F 4s2M,BH,(M 4s2-) > F 4s2M,0.9997606962792618
FA(16:0),(M 4s2-) - M 4s2M,-0.08615499039401307,0.5187281544463751,15,-0.16608890351433503,0.895265071014961,0.8703049823970558,(M 4s2-),M 4s2M,BH,M 4s2M > (M 4s2-),0.9997606962792618
FA(16:0),F 4s2M - M 4s2M,-0.2247909345796439,0.44923175940877863,15,-0.5003896760894309,0.895265071014961,0.6240622350344527,F 4s2M,M 4s2M,BH,M 4s2M > F 4s2M,0.9997606962792618
TG(50:0),(F 4s2-) - (M 4s2-),0.19775631475301736,0.16779156102933962,15,1.1785831989395352,0.5311822171291407,0.256923006009943,(F 4s2-),(M 4s2-),BH,(F 4s2-) > (M 4s2-),0.9997606962792618
TG(50:0),(F 4s2-) - F 4s2M,-0.004554345760426806,0.13527788130079027,15,-0.03366659587386811,0.9735869314837586,0.9735869314837586,(F 4s2-),F 4s2M,BH,F 4s2M > (F 4s2-),0.9997606962792618
TG(50:0),(F 4s2-) - M 4s2M,-0.0318343099967721,0.16779156102933965,15,-0.18972533422706298,0.9735869314837586,0.8520679020996993,(F 4s2-),M 4s2M,BH,M 4s2M > (F 4s2-),0.9997606962792618
TG(50:0),(M 4s2-) - F 4s2M,-0.20231066051344415,0.17193518648111486,15,-1.1766681658013365,0.5311822171291407,0.25766373586843677,(M 4s2-),F 4s2M,BH,F 4s2M > (M 4s2-),0.9997606962792618
TG(50:0),(M 4s2-) - M 4s2M,-0.22959062474978947,0.1985336523960803,15,-1.1564317785870861,0.5311822171291407,0.26559110856457036,(M 4s2-),M 4s2M,BH,M 4s2M > (M 4s2-),0.9997606962792618
TG(50:0),F 4s2M - M 4s2M,-0.027279964236345294,0.17193518648111483,15,-0.1586642315320471,0.9735869314837586,0.8760498725854988,F 4s2M,M 4s2M,BH,M 4s2M > F 4s2M,0.9997606962792618
TG(54:5),(F 4s2-) - (M 4s2-),0.1507774626215273,0.47108723832377636,15,0.3200627195039798,0.9468162586368971,0.7533357052794977,(F 4s2-),(M 4s2-),BH,(F 4s2-) > (M 4s2-),0.9997606962792618
TG(54:5),(F 4s2-) - F 4s2M,-0.34336923400206043,0.3798026737300432,15,-0.9040727139433489,0.7604954650868949,0.38024773254344746,(F 4s2-),F 4s2M,BH,F 4s2M > (F 4s2-),0.9997606962792618
TG(54:5),(F 4s2-) - M 4s2M,0.11296872515711523,0.4710872383237764,15,0.23980425697601315,0.9468162586368971,0.8137281291868882,(F 4s2-),M 4s2M,BH,(F 4s2-) > M 4s2M,0.9997606962792618
TG(54:5),(M 4s2-) - F 4s2M,-0.4941466966235878,0.48272077375756123,15,-1.0236698387290974,0.7604954650868949,0.32221777439129295,(M 4s2-),F 4s2M,BH,F 4s2M > (M 4s2-),0.9997606962792618
TG(54:5),(M 4s2-) - M 4s2M,-0.03780873746441207,0.5573979373447048,15,-0.06783078108348019,0.9468162586368971,0.9468162586368971,(M 4s2-),M 4s2M,BH,M 4s2M > (M 4s2-),0.9997606962792618
TG(54:5),F 4s2M - M 4s2M,0.4563379591591757,0.48272077375756123,15,0.9453455992933176,0.7604954650868949,0.35946263316732074,F 4s2M,M 4s2M,BH,F 4s2M > M 4s2M,0.9997606962792618
LPC(18:0),(F 4s2-) - (M 4s2-),0.17321531296252043,0.4260618677512759,15,0.4065496728837492,0.8942012796073053,0.6900801741526803,(F 4s2-),(M 4s2-),BH,(F 4s2-) > (M 4s2-),0.9997606962792618
LPC(18:0),(F 4s2-) - F 4s2M,0.04646360328552682,0.3435020594532277,15,0.13526440965007794,0.8942012796073053,0.8942012796073053,(F 4s2-),F 4s2M,BH,(F 4s2-) > F 4s2M,0.9997606962792618
LPC(18:0),(F 4s2-) - M 4s2M,0.43449293313441156,0.42606186775127597,15,1.0197883594409285,0.8942012796073053,0.3239958425370416,(F 4s2-),M 4s2M,BH,(F 4s2-) > M 4s2M,0.9997606962792618
LPC(18:0),(M 4s2-) - F 4s2M,-0.12675170967699362,0.4365834982100114,15,-0.29032638704090863,0.8942012796073053,0.7755417849054342,(M 4s2-),F 4s2M,BH,F 4s2M > (M 4s2-),0.9997606962792618
LPC(18:0),(M 4s2-) - M 4s2M,0.26127762017189116,0.5041232004305971,15,0.5182812851079275,0.8942012796073053,0.6118223427128411,(M 4s2-),M 4s2M,BH,(M 4s2-) > M 4s2M,0.9997606962792618
LPC(18:0),F 4s2M - M 4s2M,0.3880293298488847,0.4365834982100114,15,0.8887860659869227,0.8942012796073053,0.38814913259760864,F 4s2M,M 4s2M,BH,F 4s2M > M 4s2M,0.9997606962792618
