"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Adam8",104.44749820164,-0.667889479050663,0.276371314811854,-2.4166382082936,0.0156645781600087,0.25761575582807
"Sparcl1",42409.7607193684,0.232689857002933,0.0962679136376468,2.41710709425758,0.0156444134998089,0.25761575582807
"Ist1",1910.01470048331,-0.196506711607973,0.0814589496999413,-2.41234035464263,0.0158504772771342,0.25761575582807
"Mau2",1858.74976407544,-0.15171395320951,0.0628500782703074,-2.41390237506173,0.0157826904978817,0.25761575582807
"S100b",5972.54828159848,0.413808593716115,0.17120409226209,2.41704849602912,0.0156469322947249,0.25761575582807
"Ankrd12",1001.55086624284,-0.315711251805245,0.130613143851152,-2.4171476353485,0.0156426710843436,0.25761575582807
"Dgkh",1503.92845901419,-0.2699227506666,0.111755175122973,-2.41530426102937,0.0157220702973319,0.25761575582807
"Tent4b",929.590413265818,-0.193420087162354,0.0800443131344614,-2.41641260432131,0.0156742885094079,0.25761575582807
"Slc39a12",1251.40927278064,0.27616169693301,0.114214139820759,2.41792914052851,0.0156091161267375,0.25761575582807
"Spats2l",321.605494224957,-0.312131022981472,0.129428474017834,-2.41161016036133,0.0158822531431229,0.25761575582807
"Ptpa",5938.35068193733,0.141782395105779,0.058786372326952,2.41182419485299,0.0158729332052545,0.25761575582807
"Nfrkb",571.621862489722,-0.196299040801605,0.0813930266122578,-2.41174273733227,0.0158764796320897,0.25761575582807
"Setd1a",1291.89428110636,-0.244572917652401,0.101355410172396,-2.4130228197627,0.0158208290022845,0.25761575582807
"Proca1",156.793880270455,0.396080695769551,0.163949171519857,2.41587494525142,0.0156974515515091,0.25761575582807
"Egr4",388.207282351866,-0.435375166388017,0.180550926887124,-2.41137043101531,0.0158926976532938,0.25761575582807
"Or10ad1",241.683110957298,0.348828078722359,0.144568558253903,2.41289034722003,0.0158265801780383,0.25761575582807
"Lonrf1",669.192901300918,-0.209775681472336,0.087021624916218,-2.41061554153123,0.0159256260870205,0.257894427187837
"Gm39283",62.8315737375311,0.670495830801887,0.278227891246228,2.40988000088211,0.0159577682096803,0.258159827660652
"Cwc15",1343.32218399826,0.153582686173901,0.0637687896585869,2.40843031514587,0.016021284528275,0.258411903439417
"Mmut",1158.82110607605,0.155508046305136,0.0645774595783097,2.40808553511708,0.0160364233462221,0.258411903439417
"Slco1a4",777.117204897282,0.47923454670518,0.198922372423192,2.40915358522693,0.0159895675499647,0.258411903439417
"Gm17092",188.340929784234,-0.385473195886327,0.160061762560382,-2.40827784050491,0.0160279779302637,0.258411903439417
"Ciapin1",928.775451476962,-0.174595276799633,0.0725163978418226,-2.40766615546006,0.016054854682077,0.258454772622669
"Tifab",146.841183313281,0.357902459483338,0.148747182473763,2.40611252953627,0.0161232974409861,0.259301863064651
"Nob1",539.682920749668,-0.179129202537024,0.0745111718334262,-2.40405831943533,0.0162141863711115,0.259751215574389
"Plcg1",1506.89303694258,-0.190524757124213,0.0792516401063282,-2.40404812908092,0.0162146383654259,0.259751215574389
"Iffo1",1090.16098186017,-0.176441804581239,0.0733694268888412,-2.40484098163337,0.0161795043686556,0.259751215574389
"Phf3",1264.58724803162,-0.235511958950277,0.0979631580105494,-2.40408704387536,0.0162129123549439,0.259751215574389
"Gripap1",1192.3805650769,-0.245121638007822,0.10201563370679,-2.40278503501083,0.0162707488638375,0.260084198384767
"Myom3",58.0634591046452,0.444240479651806,0.184912678331934,2.40243386045361,0.0162863793931117,0.260084198384767
"Dync2h1",552.906552827264,-0.220311723252077,0.0916881350813139,-2.40283787053464,0.0162683983335121,0.260084198384767
"Utp14b",260.074228847117,0.223950145283996,0.0932363531464983,2.40196165686695,0.016307417636097,0.260084198384767
"ENSMUSG00000133344",199.334655722245,0.301135612939811,0.12537931439476,2.40179661528279,0.0163147764180827,0.260084198384767
"Scaf4",644.178801007957,-0.206952900667467,0.086231471410772,-2.39996949236349,0.0163964383075963,0.260120843160589
"Mtcl3",1067.41947643316,-0.347321818902452,0.144693067408768,-2.40040400775556,0.0163769854916934,0.260120843160589
"Slc16a13",107.057609474184,-0.219266898576487,0.0913379383676555,-2.40061142713654,0.016367706686907,0.260120843160589
"Pde7a",453.863403591579,-0.228607639651094,0.0952525008355346,-2.40001719268047,0.0163943018210719,0.260120843160589
"Gm43667",58.5518500247401,0.397225569063276,0.165468471226582,2.40061182724858,0.0163676887925545,0.260120843160589
"Hacl1",199.843439811193,0.229956257894949,0.0958403252581976,2.39936850459802,0.0164233773774883,0.260175750576213
"Khk",331.386100480638,0.215402310459543,0.0897814848879557,2.39918409378457,0.0164316513208677,0.260175750576213
"Peg3",5605.44804732745,-0.317596250681747,0.132397857577376,-2.39880203874248,0.0164488046023903,0.260195955428545
"Dock7",785.666209490293,-0.169872891621671,0.0708557507667505,-2.39744678143168,0.0165097790741223,0.26063307311316
"Dnm3",2098.22287349294,-0.316610312646642,0.132079017379076,-2.39712801419433,0.0165241495584924,0.26063307311316
"ENSMUSG00000124476",113.288451422312,-0.3282263541551,0.13689075976353,-2.3977246873499,0.0164972596343442,0.26063307311316
"ENSMUSG00000123626",50.0512661098405,-0.497406446037127,0.207535625636128,-2.39672800519188,0.0165421980803547,0.260666867443128
"Gm20659",106.895685811911,0.335031644860189,0.139847165297162,2.39569850520944,0.0165887290629911,0.261148983558403
"Tmem9",2048.52764302198,0.16228229143248,0.0677773885649901,2.39434263946111,0.0166501863674407,0.261150765599692
"Wasf3",3999.90341517,0.12137962147138,0.05071773328516,2.3932382937724,0.0167003906729605,0.261150765599692
"Smg1",2645.94522685473,-0.265501948188627,0.110888377952154,-2.39431717815535,0.0166513423615444,0.261150765599692
"Tspyl2",1829.4110384432,-0.20240658425609,0.0845586774268163,-2.39368200184148,0.0166802034517537,0.261150765599692
"Fam199x",237.705770156691,-0.216609860526376,0.0904996949090688,-2.39348719069184,0.0166890640622856,0.261150765599692
"Nkain3",81.3159442337571,-0.589858511455426,0.246422656109137,-2.39368620064782,0.0166800125226035,0.261150765599692
"ENSMUSG00000132480",119.234686229409,-0.346749127695044,0.144875113408532,-2.39343472827697,0.01669145092056,0.261150765599692
"Sirt2",3558.50743306924,0.110941287133789,0.046365623060216,2.39274876107471,0.0167226876462265,0.261221209523541
"Parg",582.092266138118,-0.23093112933104,0.0965253682436684,-2.3924397651411,0.0167367750793091,0.261221209523541
"Rbm6",628.275883001391,-0.172646330547999,0.07218037814203,-2.39187345636069,0.0167626207100511,0.261375669073566
"Abhd3",1742.8662422546,0.230325510164298,0.0963396238655747,2.39076613466623,0.0168132587563521,0.261916049904086
"Cabin1",1608.15704714296,-0.208529289446935,0.0872547960801155,-2.38988913864939,0.0168534592045069,0.261989171464504
"Capn7",809.188887387352,-0.149233208233666,0.0624506589216839,-2.38961783286885,0.0168659126125855,0.261989171464504
"Pcdha4",205.473824758994,-0.417814238391445,0.174831723004896,-2.38980793193776,0.0168571858874147,0.261989171464504
"Hdac5",7029.5195473466,0.207179911058018,0.0867309901007497,2.38876450986379,0.0169051342946912,0.262349754565719
"Per2",612.536750963139,-0.24821050934596,0.103931351428793,-2.38821593228311,0.0169303910750694,0.26249313996049
"Cox5a",2993.90985805215,0.191265458739239,0.0801410247626236,2.38661109345387,0.0170044688922048,0.263154065493804
"Smpdl3a",633.524515583638,0.180967222816558,0.075831380412308,2.38644241780393,0.0170122712917077,0.263154065493804
"Zfp507",441.418872639625,-0.183876066293059,0.0770565090995596,-2.38624962954764,0.0170211929108758,0.263154065493804
"Rock2",3148.09753872979,-0.304001831605683,0.127546790986921,-2.38345339191525,0.0171510561513343,0.263422219501468
"Ypel1",1221.36647208793,0.246380347535742,0.103362899139192,2.3836439340189,0.0171421794525733,0.263422219501468
"Psmg1",301.640664342542,0.170758257405528,0.0716186851791646,2.38426964944066,0.0171130578748695,0.263422219501468
"Ubap2l",1581.29557861884,-0.272083637959994,0.114084541825959,-2.38492992657208,0.017082374827443,0.263422219501468
"Zfp708",89.5798421582071,0.422775893172726,0.177289842645794,2.38465941908125,0.0170949394563451,0.263422219501468
"Chpt1",2378.39527179312,0.284430660890329,0.11932956245901,2.38357247801049,0.0171455078688619,0.263422219501468
"Tmem100",328.032839734772,0.29602723353967,0.124102059229989,2.38535311481871,0.0170627346811227,0.263422219501468
"Cdkl5",2403.1092065765,-0.375444260944487,0.157591051969318,-2.38239580390379,0.0172003988684666,0.263932712225122
"Map3k9",828.657670972999,-0.126945236886961,0.0533088572446702,-2.38131604105344,0.0172509045971768,0.264460079081884
"Serac1",341.155606986994,-0.233591264656851,0.0982959042261211,-2.37640893072711,0.0174820762401359,0.264915920726339
"Tmbim4",824.233157366392,0.170785957343824,0.0719165707818437,2.37477893463382,0.0175594632389073,0.264915920726339
"Papolg",382.290398756198,-0.165060170359911,0.0693715625666286,-2.37936359299068,0.0173425603596619,0.264915920726339
"Qpct",426.843093622607,0.263363137816574,0.110774605529091,2.3774685232114,0.0174319306953147,0.264915920726339
"Sos1",1046.11594956151,-0.239527970143427,0.100821239448227,-2.37576894962126,0.0175124247693239,0.264915920726339
"Mbd1",839.030252269823,-0.171178931129303,0.0720333695154673,-2.3763837826932,0.0174832679135439,0.264915920726339
"Trip12",2509.30945010087,-0.23807320657185,0.100215198042006,-2.37561977846971,0.0175195052451377,0.264915920726339
"Efcab2",483.703617486444,0.250698046226747,0.105469902634223,2.37696290567542,0.0174558434490606,0.264915920726339
"Ints1",2194.3731479359,-0.246135892974147,0.103409119432157,-2.38021457223247,0.0173025595984288,0.264915920726339
"Phlpp2",927.072646923139,-0.261831126214075,0.11026192400336,-2.37462867241548,0.0175666123030901,0.264915920726339
"Gnai2",8570.70330866511,0.156440206545135,0.0658675281639152,2.37507328582036,0.0175454662081813,0.264915920726339
"Mapkbp1",950.892140909753,-0.234853092661892,0.09872763365853,-2.37879795108004,0.017369193525118,0.264915920726339
"Zdhhc23",570.751763857947,-0.364775805541703,0.153425851969976,-2.37753808017364,0.0174286433061231,0.264915920726339
"Vgf",3666.56947119832,-0.439182838726596,0.18473095602925,-2.37741875085114,0.0174342833617524,0.264915920726339
"Lrfn4",925.166122426668,-0.17972045037694,0.075568644260325,-2.37824103020592,0.0173954510969046,0.264915920726339
"Magi1",1218.46007464732,-0.277503366845429,0.116866966049616,-2.37452358203271,0.0175716137313601,0.264915920726339
"Agmo",173.943126534333,0.354833565802474,0.149379191673541,2.37538817707583,0.0175305032826366,0.264915920726339
"Serpinb6a",1015.08017674182,0.214216817074061,0.0900530884719258,2.37878367870573,0.0173698660014105,0.264915920726339
"Parp8",388.16092708326,-0.235387225146432,0.0992744697704353,-2.37107511821264,0.0177364259414258,0.266909594424322
"Gtf3c1",2621.07978473961,-0.260132405055932,0.109710367267888,-2.37108316683279,0.0177360397023896,0.266909594424322
"Ndrg2",35017.1253966618,0.254046233649542,0.107239630492134,2.36895849494909,0.0178382551490783,0.26770451042408
"Emp2",667.439393001517,0.219164766074352,0.0925130654068973,2.36901420475483,0.0178355684410519,0.26770451042408
"Zbtb7a",3702.02745761575,-0.192764295753768,0.0813531229916991,-2.36947628640436,0.0178132973654669,0.26770451042408
"Slit1",1911.05062360628,-0.513060812272503,0.216823248797675,-2.366262912845,0.017968678965389,0.26820141509772
"Sltm",997.445596070866,-0.167403122307466,0.0707180267011962,-2.36719164994227,0.0179236486695623,0.26820141509772
"Mycbp2",4845.0278178047,-0.233796243912983,0.0987990093252904,-2.36638247194586,0.0179628765288353,0.26820141509772
"Plekhm1",811.014787335201,-0.106252877101299,0.0449035869226207,-2.36624475644668,0.0179695602744262,0.26820141509772
"Rnf13",4263.05366572692,0.235137380170372,0.0993461653624382,2.36684908081289,0.0179402467896254,0.26820141509772
"Ssh1",638.966624341022,-0.140792032288378,0.059491265702228,-2.36660004836819,0.0179523213315735,0.26820141509772
"mt-Cytb",229553.503035436,0.308033934069978,0.130222527763967,2.36544274910944,0.0180085273937313,0.268355530247889
"Gm28119",24.5569317833949,-0.609710135997753,0.257766505682871,-2.36535827020084,0.0180126362748766,0.268355530247889
"Rbfox1",2873.65225809106,-0.390373198771777,0.16507833625185,-2.36477546136768,0.0180410052834863,0.26853405502795
"Asap2",1006.17938007882,-0.201210345914719,0.0851203588575525,-2.36383338387284,0.0180869449369113,0.268729695037264
"Trim12c",193.808858746466,0.313476001828296,0.13260276299738,2.36402315262834,0.0180776827843455,0.268729695037264
"Ccdc106",891.167989438083,0.157284187149041,0.0665763518183195,2.36246328994197,0.0181539393047644,0.269236884458352
"Cmtm5",1219.27944515378,0.34668565846207,0.146739210049752,2.36259727951735,0.0181473779573599,0.269236884458352
"Rcbtb2",703.447112675518,0.138499147651559,0.05867029704141,2.36063484651876,0.0182436843284616,0.269349097995342
"Gls",5781.76591429799,-0.252111003619713,0.106791130433074,-2.36078598098287,0.0182362515350328,0.269349097995342
"Parp1",1263.13613563322,-0.32960799313135,0.139614589685443,-2.36084204289802,0.0182334950841061,0.269349097995342
"Arl11",65.5830262639963,0.441116920028535,0.186794793057874,2.3615054403142,0.018200904864088,0.269349097995342
"Cyp4f15",531.096687056704,0.27195789060375,0.115181047445653,2.3611340288607,0.018219144622076,0.269349097995342
"Dip2a",1766.75117040718,-0.183185864787825,0.0776400036142241,-2.35942627846895,0.018303217181102,0.269984809328443
"Vac14",593.24674561511,-0.211957989433914,0.0900037282707392,-2.35499121543416,0.0185231435824393,0.270309240453264
"Baalc",7194.76128903344,0.207552896557113,0.0880233485471757,2.35793002632564,0.0183771566262256,0.270309240453264
"Synj1",5851.45297299575,-0.346819733978373,0.147203362425771,-2.35605850479985,0.0184700084897068,0.270309240453264
"Ogfod3",157.940000235176,0.284677950154675,0.120868346366948,2.35527297850516,0.0185091030038285,0.270309240453264
"Emid1",69.5539295766906,0.262050602992142,0.111177026955739,2.35705712023104,0.0184204131820552,0.270309240453264
"Cbl",1642.98454122327,-0.185889363661984,0.0789086211191551,-2.35575480886028,0.0184851144226844,0.270309240453264
"Rnf10",8075.66597528704,0.125952053884482,0.0534273452881531,2.3574454842399,0.0184011569472931,0.270309240453264
"Slc25a23",14026.8267301093,0.180491663573489,0.0765783934081633,2.35695286281951,0.0184255855744975,0.270309240453264
"Gm9887",21.91688664637,-0.479358853897447,0.203513803119521,-2.35541199933218,0.0185021788677689,0.270309240453264
"Sdhc",2828.22357567004,0.157854868689041,0.0669788527940349,2.35678668869497,0.0184338323911394,0.270309240453264
"Myt1l",2715.98569258942,-0.274912999802846,0.116734883880428,-2.35502011621856,0.0185217029941834,0.270309240453264
"Bcl2l2",4061.69846559423,0.160222968141088,0.068022295527838,2.35544782630156,0.0185003948204554,0.270309240453264
"Tfcp2",389.166799534612,-0.166775579021373,0.0708689278884505,-2.35329620456348,0.0186078047749261,0.270586183687024
"Nmi",200.412299585057,0.431809012953903,0.183548131452333,2.35256556161697,0.0186444027082813,0.270586183687024
"Rnf40",1109.74937093826,-0.198839226895416,0.0844910750028161,-2.35337551201459,0.0186038360458839,0.270586183687024
"Cpe",83773.0112190353,0.160513202146414,0.0682261038186027,2.35266552188267,0.0186393919789998,0.270586183687024
"Cbx4",1157.48928249435,-0.254766149871492,0.108265921895206,-2.3531518081755,0.0186150326078066,0.270586183687024
"Slit3",607.197409565657,-0.414029487238969,0.175996497860516,-2.35248707941396,0.0186483376280403,0.270586183687024
"Ccni",8940.09105402766,0.164621380556479,0.0699831451085834,2.35230040463397,0.0186576999979459,0.270586183687024
"Gimap1",52.6844719397445,0.398530867978933,0.169518420018363,2.35095907533684,0.0187250932020811,0.271323454814947
"Nudt9",1352.34050845221,0.157942365043341,0.067203169417451,2.35022196739321,0.0187622187440404,0.271381501127392
"Noc2l",1337.72940383898,-0.195145355666082,0.0830231554412407,-2.3504931200091,0.018748554258233,0.271381501127392
"Ankrd13d",890.705632645258,-0.166481839231257,0.0709098512073776,-2.34779563624209,0.0188848797082639,0.271849854547842
"Rmc1",466.059160282549,-0.179561752132641,0.0764351837029212,-2.34920285964824,0.0188136536678604,0.271849854547842
"Atg2a",1283.79829797896,-0.194693207044915,0.0829300579600906,-2.34767962104416,0.0188907622789779,0.271849854547842
"Dnajc4",393.078703737702,0.19253994882778,0.0820170540378174,2.34755992014785,0.0188968334132745,0.271849854547842
"Hook1",986.340325739101,-0.266229676360738,0.113409363857532,-2.3475105344492,0.0188993387138242,0.271849854547842
"Kdm5a",932.103025515751,-0.165535582288397,0.070522993167437,-2.34725689953884,0.0189122100054277,0.271849854547842
"Nsf",10946.5782163413,-0.444750784833844,0.189527185483998,-2.34663319511699,0.0189438939403,0.271849854547842
"Dennd5a",9265.42462648404,0.166968735559462,0.0711495322069026,2.34672991347178,0.0189389776478144,0.271849854547842
"Tnrc6a",1775.98737565975,-0.222666797178138,0.0948689743809017,-2.34709818074057,0.0189202684577762,0.271849854547842
"Tab3",334.575518219458,-0.244751547790084,0.104330773593079,-2.3459190357841,0.0189802299419537,0.272132990628816
"Cd48",80.1565802464392,0.569950281518617,0.243223272555399,2.34332132583571,0.0191129143666991,0.272604386981257
"Dnm1",20759.2775368695,-0.415597160526056,0.177309310345588,-2.34391053530143,0.0190827481499607,0.272604386981257
"Spaar",30.0169417078618,0.609210428471991,0.259887047225979,2.34413540410987,0.0190712463450238,0.272604386981257
"Fam222b",519.502024479148,-0.258262040744184,0.110156957313779,-2.3444914151771,0.0190530491437177,0.272604386981257
"Prr3",418.790814687247,-0.18460670685022,0.0787755835469651,-2.34345083258139,0.0191062803367012,0.272604386981257
"Pik3cd",823.983201982382,-0.173865107680361,0.0741931454776464,-2.34341200337361,0.0191082691656219,0.272604386981257
"Rnf114",2005.70905385346,0.164144825070409,0.0701397920686698,2.34025251899385,0.0192707053909159,0.273640200768935
"Slc37a1",108.115590778199,-0.297608852838386,0.127180575740108,-2.34004957994958,0.0192811800701917,0.273640200768935
"Abcg4",1185.30440218322,-0.231306678952575,0.0988335998470044,-2.34036480822959,0.0192649117302352,0.273640200768935
"Pals2",1388.64341871678,0.231107555598478,0.0987657407911323,2.33995668687607,0.019285976397118,0.273640200768935
"Nop53",2730.42537966854,0.162348689761372,0.0694000871425153,2.33931535889838,0.0193191183969769,0.273640200768935
"Pbxip1",3161.35994621768,0.175873549490682,0.0751722009443405,2.33960888840947,0.0193039434577444,0.273640200768935
"Mex3a",83.8543634081163,-0.282487885595007,0.120699948568033,-2.34041429964472,0.0192623586610473,0.273640200768935
"ENSMUSG00000128104",74.8451885342343,-0.499434880716563,0.213324446251371,-2.3411985334679,0.0192219425440099,0.273640200768935
"Akna",237.030534657067,-0.208215379506798,0.0890428949157054,-2.33837163205341,0.0193679780092441,0.274095357180909
"Paics",2947.43631776956,0.0985883161120778,0.0421828734170833,2.33716454394383,0.0194306299913785,0.274302335255307
"Atxn2l",2980.80779631539,-0.355858512140945,0.15226352830632,-2.33712246195319,0.0194328173804864,0.274302335255307
"Rims4",2618.89963311473,0.16245057266579,0.0694897801838564,2.33776207430758,0.0193995940338207,0.274302335255307
"Dbn1",4807.79032310754,-0.201843760912494,0.0863960909885327,-2.33626034005734,0.0194776771820165,0.274412653766145
"Kcnd3",1371.44580227909,-0.303613372362183,0.129971078098769,-2.33600718562525,0.0194908670358673,0.274412653766145
"Zfp462",792.521054243167,-0.194689552587667,0.0833358267623589,-2.33620472912383,0.0194805739546955,0.274412653766145
"Ccdc122",96.6884816647763,0.358241569121884,0.153462773728882,2.3343874245019,0.0195754446708708,0.275366856022516
"Tns3",2623.05157095364,0.191404636419595,0.0821411087929738,2.33019299632302,0.019795952982457,0.277278698697867
"Mgme1",207.569542211534,0.185122415048268,0.0794097400163788,2.33123058972471,0.0197412039668432,0.277278698697867
"Cmtm6",1131.21052977385,0.200539796468697,0.0860606665353861,2.33021430744137,0.0197948271608995,0.277278698697867
"Ambra1",1147.63458384787,-0.198221884075998,0.0850545836175015,-2.33052559480417,0.0197783888754568,0.277278698697867
"Ccdc177",374.500701343401,-0.333135508565474,0.142946285273818,-2.33049433867654,0.0197800388926964,0.277278698697867
"Psmc5",4578.68702455714,0.175212369029049,0.0752251059775995,2.32917410686299,0.0198498440457232,0.27749760977594
"Zfc3h1",851.912943464775,-0.285107901266926,0.122405810548697,-2.32920234741227,0.0198483486234684,0.27749760977594
"Snhg18",75.8500238443859,0.40134762700436,0.172330790089919,2.32893742780929,0.0198623807827177,0.27749760977594
"Fam32a",2409.10091847139,0.156689068752456,0.0674684331977206,2.32240562476483,0.0202111047769436,0.277616008868696
"Sh3gl1",804.268473190596,-0.136126078653144,0.0586340517157343,-2.32162156067776,0.0202533219025243,0.277616008868696
"Msh3",356.361691650368,-0.205970423184021,0.0885023993874644,-2.32728631776728,0.0199500315001701,0.277616008868696
"Asap1",1485.21784371207,-0.270465952413096,0.116485859756569,-2.32187797710653,0.0202395069646356,0.277616008868696
"Celsr3",2018.02383266817,-0.396966641856169,0.170672180674837,-2.3259012704154,0.020023818256787,0.277616008868696
"Alox5",86.8216525132448,0.555113722015122,0.23898259111459,2.32282075203105,0.0201887837799145,0.277616008868696
"Trim2",5166.94595257383,-0.302436095043122,0.130270349279617,-2.32160347090161,0.0202542968352947,0.277616008868696
"Mtmr14",382.344191710308,0.138612210808078,0.059593059809082,2.3259790863592,0.0200196663979971,0.277616008868696
"Elovl5",1876.6565486559,0.14937068028768,0.0643159264178864,2.32245244074009,0.020208586449828,0.277616008868696
"Nol12",596.883197271,0.206976230350516,0.0890514221739961,2.32423273315173,0.0201130238291998,0.277616008868696
"Ccar2",1489.75489214099,-0.227621385996508,0.0979710005558458,-2.32335471420197,0.0201601047730441,0.277616008868696
"Zfr2",1200.83163035936,-0.182633640873879,0.078521857272846,-2.32589558139548,0.0200241218231265,0.277616008868696
"Tnfsf10",111.716325096891,0.566242614232267,0.243521743470783,2.32522404842343,0.020059983083717,0.277616008868696
"Madd",3484.10323254699,-0.327736080123319,0.141030891027836,-2.32386023895029,0.0201329859019208,0.277616008868696
"Vps13a",848.647452271604,-0.313315153771764,0.134639005072268,-2.32707567620238,0.019961237853775,0.277616008868696
"Cyp2j6",759.04789355505,0.217219675571702,0.093316707178527,2.32776832937464,0.0199244086339496,0.277616008868696
"Pom121",1659.74113855586,-0.219702938149958,0.0945439511833855,-2.32381802748865,0.0201352491167114,0.277616008868696
"Phgdh",2085.12325108555,0.225243436177832,0.0970104308263025,2.32184760194634,0.0202411430565454,0.277616008868696
"D630045J12Rik",902.282922451654,-0.292953919089287,0.126192262531118,-2.32148876019277,0.020260480022392,0.277616008868696
"Strada",472.732049384254,-0.139134153633723,0.0597649677604427,-2.3280218972328,0.0199109409598592,0.277616008868696
"Gm15491",141.263452340712,0.297965744440735,0.128326616998666,2.32193251415513,0.0202365697347402,0.277616008868696
"Ms4a4a",26.4051510118553,-0.879876000507581,0.378711224768751,-2.32334280834916,0.0201607438464378,0.277616008868696
"Gm43909",117.421105556038,-0.354460145777478,0.152346759482808,-2.3266667895058,0.0199830067441405,0.277616008868696
"Egln1",2950.72725213092,0.199808491807288,0.0861005562433202,2.32064112620398,0.0203062206298442,0.277778250151825
"Mical3",1685.66860218873,-0.175901924920134,0.0757894223667424,-2.3209297475438,0.0202906357418455,0.277778250151825
"Tspan15",730.491606796339,0.202010589097722,0.0871132307673362,2.31894268319879,0.0203981443555257,0.278802993910222
"Egfl6",63.8067423322729,0.355129601934376,0.153451890498677,2.31427322778691,0.0206527393777089,0.278951407962343
"Surf1",1311.15239030665,0.172444682985426,0.0744691358724389,2.31565306841768,0.0205772188060711,0.278951407962343
"Tbk1",928.181925978475,-0.155325521932022,0.0669983471175619,-2.31834856551719,0.0204303849824486,0.278951407962343
"Btg2",349.493379951108,-0.255633556048011,0.11030525396427,-2.31751024417038,0.0204759532646252,0.278951407962343
"Fbxl20",1227.46372235575,-0.138225462192749,0.0597138111166986,-2.3147988649161,0.0206239420887655,0.278951407962343
"Map3k14",176.595245322841,-0.212425939437195,0.0917978647832327,-2.31406187865924,0.0206643281221799,0.278951407962343
"Mak",73.7423502119508,-0.35518908364323,0.153377635769079,-2.31578144924591,0.02057020460719,0.278951407962343
"Mllt1",2892.50412342431,0.18318200304213,0.0791466440753908,2.31446330014499,0.0206423221259481,0.278951407962343
"Wdr45b",2095.30271069271,0.191803497750765,0.0828522867387491,2.31500547903478,0.0206126322219438,0.278951407962343
"Clec5a",240.266831614385,0.350999580236695,0.15146594829671,2.31734976860353,0.0204846862688249,0.278951407962343
"Sh3gl3",983.418304759593,0.21080398902959,0.0909380878661028,2.31810448158948,0.020443643413862,0.278951407962343
"Camk1d",3216.03512603923,-0.296142265210205,0.127970488998763,-2.3141449839507,0.0206597705973357,0.278951407962343
"Synpr",4531.24563799893,0.260211507806037,0.112378955469314,2.31548252712751,0.0205865397040907,0.278951407962343
"A530072M11Rik",29.4238937397435,0.525516446578553,0.227027710789829,2.31476785256866,0.020625640143086,0.278951407962343
"ENSMUSG00000130489",26.1211971569101,0.63111979787693,0.272719003600422,2.31417609167282,0.0206580648638106,0.278951407962343
"Eif2b5",1353.86945329872,0.103353547924139,0.0446752296274115,2.31344189579105,0.0206983558822787,0.279180786994883
"Zfp445",2611.45442376345,-0.252489436015991,0.109194295753533,-2.31229510913186,0.020761426034343,0.279571281718006
"Cpsf6",1621.05398572195,-0.148235365743983,0.064106063749873,-2.31234546426627,0.020758653126085,0.279571281718006
"Etfb",1177.59158317352,0.219563756889527,0.095133046788151,2.30796515303948,0.0210010747351719,0.279904611849478
"Stimate",777.915575963241,0.126224146121603,0.0547714049007571,2.30456287090525,0.0211910674228135,0.279904611849478
"D130043K22Rik",551.842373215998,-0.328510016860516,0.142558245224242,-2.30439155829798,0.0212006734529123,0.279904611849478
"Hexb",3934.86323002446,0.373358731290381,0.161984034437505,2.30491068201186,0.0211715762360998,0.279904611849478
"Scg5",5987.24140124938,0.181446953647286,0.0786262392866299,2.30771502355373,0.0210149919207477,0.279904611849478
"Kdm5c",1362.99622233575,-0.199039834168038,0.0863011951689162,-2.30633925496003,0.0210916833308594,0.279904611849478
"Agfg1",1771.46008615576,-0.205817964307504,0.0892116806380588,-2.30707417274796,0.0210506854879839,0.279904611849478
"Pacsin3",691.594541730247,0.158998133409397,0.0690031183354423,2.3042166389708,0.0212104856365656,0.279904611849478
"Nol6",2222.4371533043,-0.280471890989903,0.121529748933035,-2.30784555594243,0.0210077281062571,0.279904611849478
"Ctnnbip1",1368.3744067606,0.170954619506534,0.0742085001815486,2.30370670594742,0.0212391131536288,0.279904611849478
"Dmp1",241.315763061395,0.33065015146585,0.143529294037441,2.30371196126414,0.021238817949862,0.279904611849478
"Zcchc18",5287.30871516019,-0.209509424779608,0.0909502651668906,-2.30356035131031,0.0212473356810319,0.279904611849478
"Dlc1",1259.37923766203,-0.18753456486863,0.0813345150302244,-2.30571934681041,0.0211263193608514,0.279904611849478
"Tmem38a",2987.8945982788,0.114221066200892,0.0494435761585513,2.31012954715528,0.0208809830604045,0.279904611849478
"Aars1",2742.52426431777,-0.282852739232267,0.12262932244349,-2.30656692539919,0.0210789751637137,0.279904611849478
"Abhd12",8510.11142181641,0.138966073732586,0.0601804896666536,2.30915491885052,0.0209349861559104,0.279904611849478
"Wdtc1",3452.38737496663,0.160463237942181,0.0694743312124817,2.30967661209169,0.0209060645807438,0.279904611849478
"Mlxip",677.40507616026,-0.213528773651553,0.0924540712616644,-2.30956593622818,0.0209121973059224,0.279904611849478
"Sec24d",444.263183916661,-0.20711501364524,0.0898330880265434,-2.30555375747567,0.0211355796894432,0.279904611849478
"Ssr2",1531.45254683149,0.174621510690592,0.0755684341181157,2.31077317835717,0.0208453867544701,0.279904611849478
"A930005H10Rik",172.069527144082,0.219841872209956,0.0952340767104655,2.30843706164473,0.0209748396447055,0.279904611849478
